customer_id,city,tier,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
C097563,Pune,regular,224.0,7,6065.66,3,4,4,11,Champion
C084413,Hyderabad,casual,231.0,2,1670.0,3,2,2,7,New/Promising
C008121,Delhi,regular,571.0,4,3507.0,1,4,3,8,Loyal
C000628,Pune,casual,158.0,1,1530.0,3,2,2,7,New/Promising
C064893,Pune,regular,35.0,4,4753.0,4,4,4,12,Champion
C098507,Delhi,casual,53.0,6,6029.0,4,4,4,12,Champion
C095156,Hyderabad,casual,5.0,1,1352.0,4,2,2,8,New/Promising
C099655,Delhi,loyal,34.0,18,14398.0,4,4,4,12,Champion
C035682,Hyderabad,casual,259.0,2,1757.0,2,2,2,6,Needs Attention
C050466,Delhi,casual,126.0,1,296.0,3,1,1,5,New/Promising
C024886,Pune,casual,237.0,3,1361.74,2,3,2,7,At Risk
C091525,Delhi,casual,295.0,2,3230.27,2,3,3,8,Loyal
C041436,Pune,regular,346.0,5,4265.15,2,4,4,10,Loyal
C063044,Bangalore,casual,379.0,2,1439.0,2,2,2,6,Needs Attention
C014580,Bangalore,casual,319.0,5,5121.86,2,4,4,10,Loyal
C018777,Bangalore,casual,293.0,1,760.0,2,1,1,4,Needs Attention
C033658,Delhi,loyal,11.0,19,14757.52,4,4,4,12,Champion
C096668,Mumbai,casual,217.0,1,623.0,3,1,1,5,New/Promising
C082888,Bangalore,casual,965.0,1,316.0,1,1,1,3,Needs Attention
C034679,Bangalore,casual,112.0,1,1645.0,3,2,2,7,New/Promising
C030198,Mumbai,casual,116.0,3,2247.29,3,3,3,9,Champion
C003253,Pune,casual,529.0,2,1296.0,1,2,2,5,Needs Attention
C097934,Pune,regular,48.0,6,7084.0,4,4,4,12,Champion
C094989,Delhi,casual,160.0,1,267.0,3,1,1,5,New/Promising
C079256,Hyderabad,casual,638.0,2,952.0,1,2,1,4,Needs Attention
C015510,Bangalore,regular,45.0,4,4748.24,4,4,4,12,Champion
C041736,Hyderabad,loyal,7.0,10,8724.0,4,4,4,12,Champion
C080369,Mumbai,casual,982.0,1,1510.0,1,2,2,5,Needs Attention
C003042,Mumbai,casual,53.0,1,1034.0,4,1,1,6,New/Promising
C038008,Pune,regular,7.0,6,6952.24,4,4,4,12,Champion
C089213,Delhi,casual,115.0,1,358.0,3,1,1,5,New/Promising
C094482,Mumbai,casual,198.0,2,2485.0,3,3,3,9,Champion
C094614,Hyderabad,regular,141.0,5,4055.0,3,4,4,11,Champion
C069577,Mumbai,casual,231.0,1,1408.0,3,2,2,7,New/Promising
C056260,Mumbai,casual,57.0,2,2847.0,4,3,3,10,Champion
C025830,Delhi,regular,67.0,1,520.0,4,1,1,6,New/Promising
C054004,Mumbai,casual,716.0,2,2616.0,1,3,3,7,Loyal
C061573,Pune,regular,34.0,2,2045.0,4,2,3,9,New/Promising
C068221,Pune,casual,421.0,1,234.0,2,1,1,4,Needs Attention
C026902,Hyderabad,casual,139.0,2,1242.0,3,2,2,7,New/Promising
C093403,Mumbai,regular,169.0,3,2875.0,3,3,3,9,Champion
C019986,Bangalore,casual,180.0,3,2818.0,3,3,3,9,Champion
C024846,Pune,casual,506.0,4,4156.78,1,4,4,9,Loyal
C097531,Mumbai,casual,434.0,1,1787.0,2,2,2,6,Needs Attention
C061782,Hyderabad,regular,478.0,3,3246.0,1,3,3,7,Loyal
C061117,Pune,casual,152.0,3,3561.0,3,3,4,10,Champion
C056032,Bangalore,loyal,49.0,11,9237.0,4,4,4,12,Champion
C082034,Pune,loyal,106.0,8,5426.0,3,4,4,11,Champion
C040094,Pune,casual,285.0,1,968.0,2,1,1,4,Needs Attention
C031458,Mumbai,casual,262.0,5,4772.22,2,4,4,10,Loyal
C096696,Hyderabad,loyal,66.0,12,11086.4,4,4,4,12,Champion
C017286,Mumbai,casual,142.0,2,1549.0,3,2,2,7,New/Promising
C004826,Bangalore,casual,248.0,3,2624.0,2,3,3,8,Loyal
C040036,Delhi,casual,1391.0,1,720.0,1,1,1,3,Needs Attention
C028336,Pune,casual,107.0,3,3314.0,3,3,3,9,Champion
C099699,Pune,casual,70.0,3,2296.0,4,3,3,10,Champion
C003791,Delhi,regular,341.0,4,2575.22,2,3,3,8,Loyal
C072803,Hyderabad,regular,241.0,4,3450.24,2,4,3,9,Loyal
C022930,Hyderabad,regular,308.0,4,2737.45,2,3,3,8,Loyal
C041836,Pune,casual,204.0,1,1097.0,3,1,2,6,New/Promising
C044012,Mumbai,casual,737.0,1,740.0,1,1,1,3,Needs Attention
C014714,Mumbai,casual,764.0,2,2895.22,1,3,3,7,Loyal
C045855,Bangalore,casual,717.0,1,576.0,1,1,1,3,Needs Attention
C043528,Hyderabad,casual,555.0,1,1022.0,1,1,1,3,Needs Attention
C087487,Pune,casual,102.0,2,2170.0,3,2,3,8,New/Promising
C012337,Bangalore,casual,263.0,3,3067.0,2,3,3,8,Loyal
C085052,Bangalore,casual,387.0,1,196.0,2,1,1,4,Needs Attention
C098853,Hyderabad,loyal,99.0,9,8157.0,3,4,4,11,Champion
C054704,Mumbai,casual,7.0,1,648.0,4,1,1,6,New/Promising
C048077,Pune,casual,388.0,1,338.0,2,1,1,4,Needs Attention
C045151,Hyderabad,casual,700.0,2,2677.6,1,3,3,7,Loyal
C064064,Delhi,casual,909.0,1,60.0,1,1,1,3,Needs Attention
C064751,Hyderabad,casual,144.0,1,562.0,3,1,1,5,New/Promising
C034077,Pune,casual,59.0,3,1678.0,4,3,2,9,Needs Attention
C087228,Bangalore,casual,346.0,3,3065.0,2,3,3,8,Loyal
C006901,Mumbai,casual,435.0,1,850.0,2,1,1,4,Needs Attention
C047625,Hyderabad,casual,625.0,2,1269.0,1,2,2,5,Needs Attention
C050173,Bangalore,casual,458.0,1,1178.0,2,1,2,5,Needs Attention
C027190,Hyderabad,casual,360.0,2,1410.0,2,2,2,6,Needs Attention
C001359,Hyderabad,casual,652.0,1,940.56,1,1,1,3,Needs Attention
C041479,Delhi,regular,333.0,3,2218.0,2,3,3,8,Loyal
C009262,Pune,casual,240.0,6,6392.0,2,4,4,10,Loyal
C025605,Delhi,casual,331.0,1,2200.47,2,2,3,7,Needs Attention
C025462,Pune,casual,408.0,2,2044.0,2,2,3,7,Needs Attention
C079859,Hyderabad,casual,511.0,1,1780.62,1,2,2,5,Needs Attention
C092297,Delhi,regular,359.0,3,1423.01,2,3,2,7,At Risk
C002176,Mumbai,casual,46.0,2,2086.0,4,2,3,9,New/Promising
C028381,Bangalore,loyal,217.0,16,11058.26,3,4,4,11,Champion
C070389,Bangalore,casual,711.0,2,1761.0,1,2,2,5,Needs Attention
C028981,Pune,casual,384.0,1,1373.0,2,2,2,6,Needs Attention
C053073,Mumbai,casual,324.0,1,310.47,2,1,1,4,Needs Attention
C071512,Pune,casual,1151.0,1,610.0,1,1,1,3,Needs Attention
C057047,Delhi,casual,239.0,1,845.0,2,1,1,4,Needs Attention
C053359,Bangalore,casual,788.0,1,730.0,1,1,1,3,Needs Attention
C021127,Mumbai,casual,279.0,3,2245.0,2,3,3,8,Loyal
C057917,Hyderabad,casual,474.0,3,2801.0,2,3,3,8,Loyal
C087843,Pune,casual,317.0,2,1077.0,2,2,2,6,Needs Attention
C072110,Delhi,casual,228.0,2,1527.0,3,2,2,7,New/Promising
C048532,Hyderabad,casual,273.0,1,1360.0,2,2,2,6,Needs Attention
C092369,Pune,casual,112.0,1,1243.0,3,1,2,6,New/Promising
C067410,Pune,casual,193.0,2,1688.48,3,2,2,7,New/Promising
C099575,Mumbai,casual,164.0,1,340.0,3,1,1,5,New/Promising
C049226,Hyderabad,casual,78.0,2,1568.0,4,2,2,8,New/Promising
C053333,Hyderabad,casual,379.0,3,2333.0,2,3,3,8,Loyal
C029547,Mumbai,casual,483.0,3,3398.0,1,3,3,7,Loyal
C012982,Bangalore,casual,468.0,1,668.0,2,1,1,4,Needs Attention
C016301,Pune,regular,250.0,2,920.0,2,2,1,5,Needs Attention
C092083,Pune,casual,804.0,2,2265.0,1,3,3,7,Loyal
C008036,Bangalore,casual,36.0,2,3360.0,4,3,3,10,Champion
C056601,Mumbai,regular,242.0,2,1868.51,2,2,2,6,Needs Attention
C075414,Pune,casual,361.0,2,1868.01,2,2,2,6,Needs Attention
C007749,Pune,casual,28.0,3,5037.0,4,3,4,11,Champion
C053040,Hyderabad,regular,349.0,3,1810.0,2,3,2,7,At Risk
C088552,Hyderabad,casual,755.0,1,154.0,1,1,1,3,Needs Attention
C017777,Bangalore,casual,243.0,2,2384.0,2,3,3,8,Loyal
C005809,Bangalore,casual,130.0,4,1992.0,3,3,3,9,Champion
C052896,Delhi,casual,431.0,2,1131.0,2,2,2,6,Needs Attention
C003360,Hyderabad,regular,351.0,4,4945.0,2,4,4,10,Loyal
C050273,Pune,casual,510.0,1,285.0,1,1,1,3,Needs Attention
C078370,Delhi,casual,147.0,2,1588.0,3,2,2,7,New/Promising
C028432,Delhi,regular,30.0,5,4425.0,4,4,4,12,Champion
C082536,Mumbai,casual,300.0,1,516.0,2,1,1,4,Needs Attention
C087927,Delhi,loyal,9.0,10,9994.0,4,4,4,12,Champion
C044903,Bangalore,casual,263.0,2,534.0,2,2,1,5,Needs Attention
C030601,Pune,casual,953.0,1,2080.0,1,2,3,6,Needs Attention
C017576,Mumbai,casual,968.0,1,1295.0,1,1,2,4,Needs Attention
C075042,Mumbai,casual,211.0,2,1646.0,3,2,2,7,New/Promising
C061167,Pune,casual,879.0,3,1584.0,1,3,2,6,At Risk
C019811,Hyderabad,casual,51.0,3,2261.0,4,3,3,10,Champion
C037854,Delhi,casual,67.0,3,2714.0,4,3,3,10,Champion
C027653,Bangalore,casual,120.0,1,862.0,3,1,1,5,New/Promising
C017033,Mumbai,casual,543.0,3,2909.0,1,3,3,7,Loyal
C030237,Pune,casual,330.0,1,402.47,2,1,1,4,Needs Attention
C036972,Bangalore,loyal,571.0,10,10820.41,1,4,4,9,Loyal
C062125,Delhi,loyal,34.0,11,8625.97,4,4,4,12,Champion
C081803,Bangalore,loyal,13.0,14,13420.0,4,4,4,12,Champion
C040614,Delhi,regular,200.0,4,5261.48,3,4,4,11,Champion
C027055,Pune,casual,8.0,2,2747.0,4,3,3,10,Champion
C053679,Mumbai,casual,892.0,2,2175.0,1,2,3,6,Needs Attention
C073898,Bangalore,casual,239.0,2,2462.0,2,3,3,8,Loyal
C079833,Mumbai,regular,44.0,5,4817.0,4,4,4,12,Champion
C023724,Hyderabad,casual,77.0,2,1808.0,4,2,2,8,New/Promising
C089033,Bangalore,casual,588.0,2,1720.0,1,2,2,5,Needs Attention
C073136,Hyderabad,casual,440.0,1,1149.55,2,1,2,5,Needs Attention
C049643,Pune,regular,152.0,5,4758.47,3,4,4,11,Champion
C032596,Hyderabad,casual,262.0,2,1023.0,2,2,1,5,Needs Attention
C008974,Delhi,casual,101.0,3,4574.0,3,3,4,10,Champion
C010218,Hyderabad,casual,189.0,3,2166.27,3,3,3,9,Champion
C011076,Pune,casual,262.0,1,813.0,2,1,1,4,Needs Attention
C087648,Delhi,casual,463.0,2,1065.07,2,2,1,5,Needs Attention
C059260,Hyderabad,casual,463.0,3,3509.0,2,3,3,8,Loyal
C080289,Pune,casual,452.0,2,1285.45,2,2,2,6,Needs Attention
C028353,Bangalore,casual,163.0,1,448.0,3,1,1,5,New/Promising
C065246,Bangalore,casual,75.0,2,1657.0,4,2,2,8,New/Promising
C058270,Pune,casual,144.0,3,2328.0,3,3,3,9,Champion
C071287,Bangalore,casual,542.0,1,1134.0,1,1,2,4,Needs Attention
C032661,Mumbai,casual,385.0,2,759.0,2,2,1,5,Needs Attention
C038668,Hyderabad,casual,131.0,3,2379.0,3,3,3,9,Champion
C090101,Pune,casual,563.0,2,574.68,1,2,1,4,Needs Attention
C020897,Hyderabad,casual,283.0,2,2179.47,2,2,3,7,Needs Attention
C065239,Bangalore,casual,534.0,2,1902.0,1,2,2,5,Needs Attention
C066112,Bangalore,casual,525.0,1,1314.68,1,2,2,5,Needs Attention
C095163,Bangalore,casual,87.0,3,2196.0,4,3,3,10,Champion
C022607,Bangalore,casual,418.0,1,1021.0,2,1,1,4,Needs Attention
C049873,Mumbai,casual,50.0,2,2191.0,4,2,3,9,New/Promising
C036290,Delhi,casual,1126.0,1,317.0,1,1,1,3,Needs Attention
C019216,Bangalore,casual,199.0,1,519.0,3,1,1,5,New/Promising
C016225,Bangalore,casual,391.0,3,3096.43,2,3,3,8,Loyal
C069219,Mumbai,regular,41.0,6,6268.0,4,4,4,12,Champion
C053444,Bangalore,regular,8.0,6,5152.29,4,4,4,12,Champion
C032170,Bangalore,regular,129.0,6,6194.55,3,4,4,11,Champion
C075630,Hyderabad,casual,921.0,1,435.96,1,1,1,3,Needs Attention
C011848,Delhi,casual,261.0,2,941.0,2,2,1,5,Needs Attention
C089780,Mumbai,casual,103.0,1,401.0,3,1,1,5,New/Promising
C033563,Delhi,loyal,66.0,10,8715.0,4,4,4,12,Champion
C067623,Hyderabad,casual,90.0,5,5348.0,3,4,4,11,Champion
C082150,Delhi,regular,398.0,1,706.97,2,1,1,4,Needs Attention
C001727,Mumbai,casual,295.0,4,4513.47,2,4,4,10,Loyal
C005153,Bangalore,casual,674.0,5,3756.37,1,4,4,9,Loyal
C078973,Mumbai,regular,300.0,4,3294.0,2,4,3,9,Loyal
C027267,Hyderabad,regular,380.0,2,2096.0,2,2,3,7,Needs Attention
C081835,Mumbai,regular,112.0,2,1221.0,3,2,2,7,New/Promising
C063953,Mumbai,casual,385.0,3,2678.0,2,3,3,8,Loyal
C082522,Delhi,regular,201.0,6,5546.03,3,4,4,11,Champion
C094485,Pune,casual,408.0,2,2470.0,2,3,3,8,Loyal
C027560,Bangalore,casual,1193.0,1,767.0,1,1,1,3,Needs Attention
C032488,Bangalore,casual,239.0,3,3045.91,2,3,3,8,Loyal
C075646,Delhi,regular,158.0,5,4587.58,3,4,4,11,Champion
C011926,Pune,casual,587.0,1,1515.0,1,2,2,5,Needs Attention
C058692,Pune,casual,300.0,1,1734.0,2,2,2,6,Needs Attention
C081322,Pune,casual,7.0,2,1843.0,4,2,2,8,New/Promising
C004556,Pune,casual,435.0,3,4185.55,2,3,4,9,Loyal
C099225,Hyderabad,casual,59.0,2,2903.0,4,3,3,10,Champion
C021236,Mumbai,casual,59.0,2,1204.0,4,2,2,8,New/Promising
C039203,Mumbai,regular,443.0,1,744.93,2,1,1,4,Needs Attention
C012409,Mumbai,regular,229.0,4,2950.0,3,3,3,9,Champion
C005064,Hyderabad,casual,470.0,1,1322.0,2,2,2,6,Needs Attention
C063297,Pune,casual,,1,1159.0,4,1,2,7,New/Promising
C082391,Delhi,regular,70.0,5,4271.0,4,4,4,12,Champion
C009644,Hyderabad,casual,412.0,2,1419.0,2,2,2,6,Needs Attention
C075822,Hyderabad,casual,253.0,2,2445.0,2,3,3,8,Loyal
C062056,Mumbai,casual,749.0,2,796.97,1,2,1,4,Needs Attention
C089672,Hyderabad,regular,38.0,6,4468.0,4,4,4,12,Champion
C022513,Bangalore,casual,433.0,1,831.0,2,1,1,4,Needs Attention
C051262,Mumbai,casual,441.0,1,1188.0,2,1,2,5,Needs Attention
C020460,Delhi,casual,112.0,2,2913.0,3,3,3,9,Champion
C083173,Pune,casual,1016.0,1,748.0,1,1,1,3,Needs Attention
C045253,Pune,loyal,120.0,16,14294.46,3,4,4,11,Champion
C004937,Delhi,casual,348.0,2,893.0,2,2,1,5,Needs Attention
C065392,Pune,casual,574.0,4,3338.0,1,4,3,8,Loyal
C033301,Hyderabad,casual,568.0,2,1329.93,1,2,2,5,Needs Attention
C032871,Mumbai,casual,236.0,4,4095.0,2,4,4,10,Loyal
C043257,Delhi,regular,134.0,6,6031.96,3,4,4,11,Champion
C001091,Hyderabad,casual,336.0,1,1828.0,2,2,2,6,Needs Attention
C080878,Hyderabad,casual,105.0,2,799.0,3,2,1,6,New/Promising
C039710,Mumbai,regular,187.0,6,3521.0,3,4,3,10,Champion
C091567,Mumbai,regular,85.0,8,6138.31,4,4,4,12,Champion
C071068,Mumbai,casual,522.0,1,1552.0,1,2,2,5,Needs Attention
C050064,Pune,casual,320.0,5,5662.0,2,4,4,10,Loyal
C069931,Bangalore,casual,515.0,1,1568.0,1,2,2,5,Needs Attention
C040250,Pune,casual,18.0,3,2695.0,4,3,3,10,Champion
C062780,Bangalore,casual,43.0,2,2114.0,4,2,3,9,New/Promising
C032845,Mumbai,casual,146.0,1,1382.0,3,2,2,7,New/Promising
C004093,Hyderabad,casual,329.0,2,1970.0,2,2,2,6,Needs Attention
C017666,Bangalore,regular,111.0,11,9815.47,3,4,4,11,Champion
C058433,Mumbai,casual,193.0,1,617.0,3,1,1,5,New/Promising
C097451,Hyderabad,regular,362.0,3,1711.0,2,3,2,7,At Risk
C090464,Delhi,casual,211.0,1,884.0,3,1,1,5,New/Promising
C004877,Bangalore,loyal,189.0,15,13478.08,3,4,4,11,Champion
C026534,Pune,regular,390.0,3,2829.0,2,3,3,8,Loyal
C037738,Mumbai,regular,55.0,1,1028.0,4,1,1,6,New/Promising
C003018,Bangalore,regular,378.0,6,5685.0,2,4,4,10,Loyal
C051330,Hyderabad,casual,432.0,5,4872.49,2,4,4,10,Loyal
C061273,Mumbai,regular,381.0,3,3427.0,2,3,3,8,Loyal
C016454,Mumbai,casual,25.0,1,277.0,4,1,1,6,New/Promising
C057907,Pune,casual,658.0,4,4531.0,1,4,4,9,Loyal
C052234,Pune,casual,484.0,1,652.0,1,1,1,3,Needs Attention
C099928,Hyderabad,regular,14.0,7,7596.0,4,4,4,12,Champion
C040818,Bangalore,regular,416.0,4,2801.0,2,3,3,8,Loyal
C021558,Bangalore,casual,46.0,1,558.0,4,1,1,6,New/Promising
C007334,Delhi,casual,686.0,2,1513.0,1,2,2,5,Needs Attention
C076169,Delhi,regular,133.0,4,4597.47,3,4,4,11,Champion
C038556,Hyderabad,casual,303.0,1,1372.0,2,2,2,6,Needs Attention
C070835,Hyderabad,casual,188.0,3,3081.0,3,3,3,9,Champion
C082718,Mumbai,casual,326.0,1,284.0,2,1,1,4,Needs Attention
C029122,Delhi,casual,531.0,2,1171.99,1,2,2,5,Needs Attention
C063793,Mumbai,casual,249.0,3,1371.66,2,3,2,7,At Risk
C068188,Delhi,casual,329.0,3,4024.0,2,3,4,9,Loyal
C089871,Mumbai,casual,49.0,7,7011.0,4,4,4,12,Champion
C004522,Pune,regular,270.0,1,743.0,2,1,1,4,Needs Attention
C035610,Delhi,loyal,183.0,18,13828.88,3,4,4,11,Champion
C050920,Pune,casual,771.0,1,1358.0,1,2,2,5,Needs Attention
C083613,Mumbai,casual,52.0,1,1267.0,4,1,2,7,New/Promising
C077712,Mumbai,casual,164.0,2,421.0,3,2,1,6,New/Promising
C038352,Delhi,casual,1051.0,1,1320.0,1,2,2,5,Needs Attention
C061382,Mumbai,regular,20.0,5,5848.0,4,4,4,12,Champion
C085733,Hyderabad,regular,138.0,4,2706.0,3,3,3,9,Champion
C026190,Delhi,casual,81.0,2,3536.0,4,3,3,10,Champion
C096086,Bangalore,regular,54.0,4,3059.0,4,3,3,10,Champion
C061625,Pune,casual,227.0,3,2306.0,3,3,3,9,Champion
C020487,Bangalore,casual,97.0,2,3335.0,3,3,3,9,Champion
C011266,Delhi,casual,516.0,1,1035.0,1,1,1,3,Needs Attention
C053160,Delhi,casual,773.0,2,914.0,1,2,1,4,Needs Attention
C050072,Pune,regular,41.0,7,6053.86,4,4,4,12,Champion
C065937,Delhi,casual,464.0,3,1565.61,2,3,2,7,At Risk
C042028,Bangalore,casual,706.0,1,594.0,1,1,1,3,Needs Attention
C099491,Hyderabad,casual,301.0,2,3144.0,2,3,3,8,Loyal
C073426,Mumbai,casual,219.0,3,4650.0,3,3,4,10,Champion
C086286,Pune,casual,398.0,2,758.88,2,2,1,5,Needs Attention
C004585,Pune,casual,224.0,1,254.0,3,1,1,5,New/Promising
C096522,Delhi,casual,285.0,1,281.0,2,1,1,4,Needs Attention
C051468,Hyderabad,regular,22.0,5,3958.0,4,4,4,12,Champion
C061302,Mumbai,casual,569.0,1,726.0,1,1,1,3,Needs Attention
C084922,Bangalore,regular,182.0,2,1334.0,3,2,2,7,New/Promising
C005491,Mumbai,casual,325.0,2,2123.0,2,2,3,7,Needs Attention
C020983,Hyderabad,regular,197.0,6,3368.0,3,4,3,10,Champion
C034688,Bangalore,casual,283.0,4,2615.0,2,3,3,8,Loyal
C003442,Mumbai,casual,103.0,7,7181.0,3,4,4,11,Champion
C042255,Hyderabad,casual,150.0,5,4932.0,3,4,4,11,Champion
C058183,Bangalore,casual,30.0,3,2544.0,4,3,3,10,Champion
C013605,Bangalore,casual,299.0,3,3381.37,2,3,3,8,Loyal
C013960,Mumbai,casual,170.0,1,1141.0,3,1,2,6,New/Promising
C069106,Mumbai,casual,236.0,2,1814.0,2,2,2,6,Needs Attention
C050363,Delhi,casual,1045.0,1,330.0,1,1,1,3,Needs Attention
C049493,Delhi,casual,1355.0,1,1339.0,1,2,2,5,Needs Attention
C046131,Mumbai,casual,595.0,2,1084.0,1,2,2,5,Needs Attention
C002449,Delhi,casual,50.0,4,4263.0,4,4,4,12,Champion
C071062,Mumbai,regular,238.0,6,8112.0,2,4,4,10,Loyal
C015240,Mumbai,regular,150.0,3,1052.0,3,3,1,7,Needs Attention
C018666,Bangalore,loyal,48.0,11,8497.76,4,4,4,12,Champion
C095882,Bangalore,casual,311.0,2,934.0,2,2,1,5,Needs Attention
C077748,Mumbai,regular,72.0,4,4346.0,4,4,4,12,Champion
C074431,Bangalore,regular,85.0,6,4378.0,4,4,4,12,Champion
C067797,Bangalore,casual,496.0,1,581.0,1,1,1,3,Needs Attention
C045962,Bangalore,casual,282.0,2,840.47,2,2,1,5,Needs Attention
C055086,Hyderabad,regular,30.0,4,4104.0,4,4,4,12,Champion
C014607,Mumbai,casual,356.0,2,865.0,2,2,1,5,Needs Attention
C069213,Delhi,casual,293.0,1,245.0,2,1,1,4,Needs Attention
C041221,Pune,casual,175.0,3,2586.0,3,3,3,9,Champion
C084075,Mumbai,casual,44.0,3,2516.0,4,3,3,10,Champion
C088571,Delhi,casual,131.0,4,3694.0,3,4,4,11,Champion
C011070,Hyderabad,regular,3.0,3,5401.0,4,3,4,11,Champion
C093537,Pune,regular,144.0,6,6149.0,3,4,4,11,Champion
C044136,Hyderabad,casual,404.0,3,1083.98,2,3,2,7,At Risk
C055431,Pune,casual,250.0,1,994.0,2,1,1,4,Needs Attention
C005876,Mumbai,casual,714.0,1,743.0,1,1,1,3,Needs Attention
C098414,Hyderabad,casual,603.0,1,1368.0,1,2,2,5,Needs Attention
C073759,Hyderabad,casual,221.0,2,1362.0,3,2,2,7,New/Promising
C069792,Bangalore,casual,396.0,1,1198.0,2,1,2,5,Needs Attention
C090363,Mumbai,casual,3.0,1,771.0,4,1,1,6,New/Promising
C070304,Pune,casual,957.0,2,1615.0,1,2,2,5,Needs Attention
C034727,Pune,casual,817.0,2,3272.0,1,3,3,7,Loyal
C088543,Mumbai,casual,812.0,1,751.0,1,1,1,3,Needs Attention
C075946,Pune,casual,5.0,4,5043.0,4,4,4,12,Champion
C043905,Delhi,casual,561.0,3,2716.0,1,3,3,7,Loyal
C094839,Bangalore,casual,84.0,3,2255.0,4,3,3,10,Champion
C001811,Mumbai,casual,233.0,2,1358.0,2,2,2,6,Needs Attention
C081725,Pune,casual,490.0,1,727.0,1,1,1,3,Needs Attention
C082925,Hyderabad,casual,131.0,1,937.0,3,1,1,5,New/Promising
C065083,Mumbai,casual,512.0,1,782.65,1,1,1,3,Needs Attention
C043215,Hyderabad,casual,532.0,1,538.0,1,1,1,3,Needs Attention
C027702,Mumbai,casual,493.0,4,4378.62,1,4,4,9,Loyal
C076489,Pune,regular,76.0,4,3758.97,4,4,4,12,Champion
C098228,Hyderabad,casual,691.0,1,1468.04,1,2,2,5,Needs Attention
C089059,Delhi,regular,183.0,3,2926.0,3,3,3,9,Champion
C049008,Delhi,casual,47.0,1,1450.0,4,2,2,8,New/Promising
C030024,Hyderabad,casual,877.0,2,1225.0,1,2,2,5,Needs Attention
C053586,Mumbai,regular,260.0,4,4159.22,2,4,4,10,Loyal
C041633,Mumbai,loyal,3.0,17,14637.51,4,4,4,12,Champion
C006136,Delhi,casual,670.0,2,2865.0,1,3,3,7,Loyal
C047840,Hyderabad,casual,878.0,1,1198.0,1,1,2,4,Needs Attention
C005134,Mumbai,casual,368.0,1,1254.0,2,1,2,5,Needs Attention
C039509,Pune,regular,158.0,11,11281.37,3,4,4,11,Champion
C045364,Delhi,casual,29.0,3,3745.0,4,3,4,11,Champion
C082251,Bangalore,casual,357.0,2,1614.0,2,2,2,6,Needs Attention
C086792,Bangalore,casual,130.0,2,934.0,3,2,1,6,New/Promising
C009300,Mumbai,regular,6.0,6,7315.0,4,4,4,12,Champion
C083465,Pune,casual,936.0,1,972.0,1,1,1,3,Needs Attention
C044870,Delhi,casual,584.0,3,3905.57,1,3,4,8,Loyal
C074048,Mumbai,casual,98.0,5,4807.0,3,4,4,11,Champion
C057639,Bangalore,casual,1230.0,1,1786.0,1,2,2,5,Needs Attention
C070098,Hyderabad,casual,141.0,2,1501.0,3,2,2,7,New/Promising
C092053,Delhi,casual,537.0,3,2933.0,1,3,3,7,Loyal
C024059,Hyderabad,casual,1162.0,1,965.0,1,1,1,3,Needs Attention
C067376,Delhi,casual,10.0,2,1202.0,4,2,2,8,New/Promising
C012293,Hyderabad,casual,250.0,1,1442.0,2,2,2,6,Needs Attention
C090652,Hyderabad,casual,453.0,1,450.0,2,1,1,4,Needs Attention
C047839,Hyderabad,regular,126.0,10,9926.0,3,4,4,11,Champion
C044204,Pune,casual,696.0,1,1111.0,1,1,2,4,Needs Attention
C075650,Mumbai,casual,364.0,3,2391.0,2,3,3,8,Loyal
C002117,Mumbai,regular,72.0,5,4092.0,4,4,4,12,Champion
C025116,Delhi,casual,236.0,1,2496.0,2,2,3,7,Needs Attention
C048787,Pune,casual,162.0,1,320.0,3,1,1,5,New/Promising
C056598,Hyderabad,casual,128.0,2,2088.0,3,2,3,8,New/Promising
C025430,Hyderabad,casual,294.0,2,2603.0,2,3,3,8,Loyal
C082766,Hyderabad,casual,1116.0,1,994.0,1,1,1,3,Needs Attention
C079412,Hyderabad,casual,312.0,1,1309.0,2,1,2,5,Needs Attention
C042492,Pune,regular,348.0,6,7000.0,2,4,4,10,Loyal
C006145,Delhi,casual,469.0,1,1668.0,2,2,2,6,Needs Attention
C015781,Mumbai,loyal,14.0,21,16986.93,4,4,4,12,Champion
C077135,Bangalore,casual,1075.0,1,50.0,1,1,1,3,Needs Attention
C019681,Pune,casual,175.0,2,1748.0,3,2,2,7,New/Promising
C067650,Bangalore,loyal,85.0,11,10305.7,4,4,4,12,Champion
C027333,Mumbai,casual,45.0,3,2770.0,4,3,3,10,Champion
C079356,Pune,casual,65.0,2,2521.0,4,3,3,10,Champion
C084838,Hyderabad,casual,875.0,1,593.0,1,1,1,3,Needs Attention
C006367,Bangalore,casual,44.0,3,2475.0,4,3,3,10,Champion
C074600,Bangalore,casual,472.0,1,1063.0,2,1,1,4,Needs Attention
C006718,Delhi,casual,780.0,2,1805.0,1,2,2,5,Needs Attention
C011183,Pune,casual,53.0,3,2850.0,4,3,3,10,Champion
C022148,Pune,loyal,307.0,8,6149.47,2,4,4,10,Loyal
C072332,Hyderabad,casual,606.0,2,1399.66,1,2,2,5,Needs Attention
C020828,Delhi,casual,56.0,3,4555.0,4,3,4,11,Champion
C022622,Mumbai,casual,325.0,1,744.0,2,1,1,4,Needs Attention
C020420,Delhi,casual,1222.0,1,417.0,1,1,1,3,Needs Attention
C071560,Mumbai,regular,3.0,4,3728.0,4,4,4,12,Champion
