Date_Key;FullDate;DayNumberOfMonth;DayNumberOfWeek;DayName;MonthNumber;MonthName;QuarterNumber;QuarterName;CalendarYear;YearMonth;IsWeekend
20200707;2020-07-07;7;2;Tuesday;7;July;3;Q3;2020;2020-07;0
20200708;2020-07-08;8;3;Wednesday;7;July;3;Q3;2020;2020-07;0
20200709;2020-07-09;9;4;Thursday;7;July;3;Q3;2020;2020-07;0
20200710;2020-07-10;10;5;Friday;7;July;3;Q3;2020;2020-07;0
20200711;2020-07-11;11;6;Saturday;7;July;3;Q3;2020;2020-07;1
20200712;2020-07-12;12;7;Sunday;7;July;3;Q3;2020;2020-07;1
20200713;2020-07-13;13;1;Monday;7;July;3;Q3;2020;2020-07;0
20200714;2020-07-14;14;2;Tuesday;7;July;3;Q3;2020;2020-07;0
20200715;2020-07-15;15;3;Wednesday;7;July;3;Q3;2020;2020-07;0
20200716;2020-07-16;16;4;Thursday;7;July;3;Q3;2020;2020-07;0
20200717;2020-07-17;17;5;Friday;7;July;3;Q3;2020;2020-07;0
20200718;2020-07-18;18;6;Saturday;7;July;3;Q3;2020;2020-07;1
20200719;2020-07-19;19;7;Sunday;7;July;3;Q3;2020;2020-07;1
20200720;2020-07-20;20;1;Monday;7;July;3;Q3;2020;2020-07;0
20200721;2020-07-21;21;2;Tuesday;7;July;3;Q3;2020;2020-07;0
20200722;2020-07-22;22;3;Wednesday;7;July;3;Q3;2020;2020-07;0
20200723;2020-07-23;23;4;Thursday;7;July;3;Q3;2020;2020-07;0
20200724;2020-07-24;24;5;Friday;7;July;3;Q3;2020;2020-07;0
20200725;2020-07-25;25;6;Saturday;7;July;3;Q3;2020;2020-07;1
20200726;2020-07-26;26;7;Sunday;7;July;3;Q3;2020;2020-07;1
20200727;2020-07-27;27;1;Monday;7;July;3;Q3;2020;2020-07;0
20200728;2020-07-28;28;2;Tuesday;7;July;3;Q3;2020;2020-07;0
20200729;2020-07-29;29;3;Wednesday;7;July;3;Q3;2020;2020-07;0
20200730;2020-07-30;30;4;Thursday;7;July;3;Q3;2020;2020-07;0
20200731;2020-07-31;31;5;Friday;7;July;3;Q3;2020;2020-07;0
20200801;2020-08-01;1;6;Saturday;8;August;3;Q3;2020;2020-08;1
20200802;2020-08-02;2;7;Sunday;8;August;3;Q3;2020;2020-08;1
20200803;2020-08-03;3;1;Monday;8;August;3;Q3;2020;2020-08;0
20200804;2020-08-04;4;2;Tuesday;8;August;3;Q3;2020;2020-08;0
20200805;2020-08-05;5;3;Wednesday;8;August;3;Q3;2020;2020-08;0
20200806;2020-08-06;6;4;Thursday;8;August;3;Q3;2020;2020-08;0
20200807;2020-08-07;7;5;Friday;8;August;3;Q3;2020;2020-08;0
20200808;2020-08-08;8;6;Saturday;8;August;3;Q3;2020;2020-08;1
20200809;2020-08-09;9;7;Sunday;8;August;3;Q3;2020;2020-08;1
20200810;2020-08-10;10;1;Monday;8;August;3;Q3;2020;2020-08;0
20200811;2020-08-11;11;2;Tuesday;8;August;3;Q3;2020;2020-08;0
20200812;2020-08-12;12;3;Wednesday;8;August;3;Q3;2020;2020-08;0
20200813;2020-08-13;13;4;Thursday;8;August;3;Q3;2020;2020-08;0
20200814;2020-08-14;14;5;Friday;8;August;3;Q3;2020;2020-08;0
20200815;2020-08-15;15;6;Saturday;8;August;3;Q3;2020;2020-08;1
20200816;2020-08-16;16;7;Sunday;8;August;3;Q3;2020;2020-08;1
20200817;2020-08-17;17;1;Monday;8;August;3;Q3;2020;2020-08;0
20200818;2020-08-18;18;2;Tuesday;8;August;3;Q3;2020;2020-08;0
20200819;2020-08-19;19;3;Wednesday;8;August;3;Q3;2020;2020-08;0
20200820;2020-08-20;20;4;Thursday;8;August;3;Q3;2020;2020-08;0
20200821;2020-08-21;21;5;Friday;8;August;3;Q3;2020;2020-08;0
20200822;2020-08-22;22;6;Saturday;8;August;3;Q3;2020;2020-08;1
20200823;2020-08-23;23;7;Sunday;8;August;3;Q3;2020;2020-08;1
20200824;2020-08-24;24;1;Monday;8;August;3;Q3;2020;2020-08;0
20200825;2020-08-25;25;2;Tuesday;8;August;3;Q3;2020;2020-08;0
20200826;2020-08-26;26;3;Wednesday;8;August;3;Q3;2020;2020-08;0
20200827;2020-08-27;27;4;Thursday;8;August;3;Q3;2020;2020-08;0
20200828;2020-08-28;28;5;Friday;8;August;3;Q3;2020;2020-08;0
20200829;2020-08-29;29;6;Saturday;8;August;3;Q3;2020;2020-08;1
20200830;2020-08-30;30;7;Sunday;8;August;3;Q3;2020;2020-08;1
20200831;2020-08-31;31;1;Monday;8;August;3;Q3;2020;2020-08;0
20200901;2020-09-01;1;2;Tuesday;9;September;3;Q3;2020;2020-09;0
20200902;2020-09-02;2;3;Wednesday;9;September;3;Q3;2020;2020-09;0
20200903;2020-09-03;3;4;Thursday;9;September;3;Q3;2020;2020-09;0
20200904;2020-09-04;4;5;Friday;9;September;3;Q3;2020;2020-09;0
20200905;2020-09-05;5;6;Saturday;9;September;3;Q3;2020;2020-09;1
20200906;2020-09-06;6;7;Sunday;9;September;3;Q3;2020;2020-09;1
20200907;2020-09-07;7;1;Monday;9;September;3;Q3;2020;2020-09;0
20200908;2020-09-08;8;2;Tuesday;9;September;3;Q3;2020;2020-09;0
20200909;2020-09-09;9;3;Wednesday;9;September;3;Q3;2020;2020-09;0
20200910;2020-09-10;10;4;Thursday;9;September;3;Q3;2020;2020-09;0
20200911;2020-09-11;11;5;Friday;9;September;3;Q3;2020;2020-09;0
20200912;2020-09-12;12;6;Saturday;9;September;3;Q3;2020;2020-09;1
20200913;2020-09-13;13;7;Sunday;9;September;3;Q3;2020;2020-09;1
20200914;2020-09-14;14;1;Monday;9;September;3;Q3;2020;2020-09;0
20200915;2020-09-15;15;2;Tuesday;9;September;3;Q3;2020;2020-09;0
20200916;2020-09-16;16;3;Wednesday;9;September;3;Q3;2020;2020-09;0
20200917;2020-09-17;17;4;Thursday;9;September;3;Q3;2020;2020-09;0
20200918;2020-09-18;18;5;Friday;9;September;3;Q3;2020;2020-09;0
20200919;2020-09-19;19;6;Saturday;9;September;3;Q3;2020;2020-09;1
20200920;2020-09-20;20;7;Sunday;9;September;3;Q3;2020;2020-09;1
20200921;2020-09-21;21;1;Monday;9;September;3;Q3;2020;2020-09;0
20200922;2020-09-22;22;2;Tuesday;9;September;3;Q3;2020;2020-09;0
20200923;2020-09-23;23;3;Wednesday;9;September;3;Q3;2020;2020-09;0
20200924;2020-09-24;24;4;Thursday;9;September;3;Q3;2020;2020-09;0
20200925;2020-09-25;25;5;Friday;9;September;3;Q3;2020;2020-09;0
20200926;2020-09-26;26;6;Saturday;9;September;3;Q3;2020;2020-09;1
20200927;2020-09-27;27;7;Sunday;9;September;3;Q3;2020;2020-09;1
20200928;2020-09-28;28;1;Monday;9;September;3;Q3;2020;2020-09;0
20200929;2020-09-29;29;2;Tuesday;9;September;3;Q3;2020;2020-09;0
20200930;2020-09-30;30;3;Wednesday;9;September;3;Q3;2020;2020-09;0
20201001;2020-10-01;1;4;Thursday;10;October;4;Q4;2020;2020-10;0
20201002;2020-10-02;2;5;Friday;10;October;4;Q4;2020;2020-10;0
20201003;2020-10-03;3;6;Saturday;10;October;4;Q4;2020;2020-10;1
20201004;2020-10-04;4;7;Sunday;10;October;4;Q4;2020;2020-10;1
20201005;2020-10-05;5;1;Monday;10;October;4;Q4;2020;2020-10;0
20201006;2020-10-06;6;2;Tuesday;10;October;4;Q4;2020;2020-10;0
20201007;2020-10-07;7;3;Wednesday;10;October;4;Q4;2020;2020-10;0
20201008;2020-10-08;8;4;Thursday;10;October;4;Q4;2020;2020-10;0
20201009;2020-10-09;9;5;Friday;10;October;4;Q4;2020;2020-10;0
20201010;2020-10-10;10;6;Saturday;10;October;4;Q4;2020;2020-10;1
20201011;2020-10-11;11;7;Sunday;10;October;4;Q4;2020;2020-10;1
20201012;2020-10-12;12;1;Monday;10;October;4;Q4;2020;2020-10;0
20201013;2020-10-13;13;2;Tuesday;10;October;4;Q4;2020;2020-10;0
20201014;2020-10-14;14;3;Wednesday;10;October;4;Q4;2020;2020-10;0
20201015;2020-10-15;15;4;Thursday;10;October;4;Q4;2020;2020-10;0
20201016;2020-10-16;16;5;Friday;10;October;4;Q4;2020;2020-10;0
20201017;2020-10-17;17;6;Saturday;10;October;4;Q4;2020;2020-10;1
20201018;2020-10-18;18;7;Sunday;10;October;4;Q4;2020;2020-10;1
20201019;2020-10-19;19;1;Monday;10;October;4;Q4;2020;2020-10;0
20201020;2020-10-20;20;2;Tuesday;10;October;4;Q4;2020;2020-10;0
20201021;2020-10-21;21;3;Wednesday;10;October;4;Q4;2020;2020-10;0
20201022;2020-10-22;22;4;Thursday;10;October;4;Q4;2020;2020-10;0
20201023;2020-10-23;23;5;Friday;10;October;4;Q4;2020;2020-10;0
20201024;2020-10-24;24;6;Saturday;10;October;4;Q4;2020;2020-10;1
20201025;2020-10-25;25;7;Sunday;10;October;4;Q4;2020;2020-10;1
20201026;2020-10-26;26;1;Monday;10;October;4;Q4;2020;2020-10;0
20201027;2020-10-27;27;2;Tuesday;10;October;4;Q4;2020;2020-10;0
20201028;2020-10-28;28;3;Wednesday;10;October;4;Q4;2020;2020-10;0
20201029;2020-10-29;29;4;Thursday;10;October;4;Q4;2020;2020-10;0
20201030;2020-10-30;30;5;Friday;10;October;4;Q4;2020;2020-10;0
20201031;2020-10-31;31;6;Saturday;10;October;4;Q4;2020;2020-10;1
20201101;2020-11-01;1;7;Sunday;11;November;4;Q4;2020;2020-11;1
20201102;2020-11-02;2;1;Monday;11;November;4;Q4;2020;2020-11;0
20201103;2020-11-03;3;2;Tuesday;11;November;4;Q4;2020;2020-11;0
20201104;2020-11-04;4;3;Wednesday;11;November;4;Q4;2020;2020-11;0
20201105;2020-11-05;5;4;Thursday;11;November;4;Q4;2020;2020-11;0
20201106;2020-11-06;6;5;Friday;11;November;4;Q4;2020;2020-11;0
20201107;2020-11-07;7;6;Saturday;11;November;4;Q4;2020;2020-11;1
20201108;2020-11-08;8;7;Sunday;11;November;4;Q4;2020;2020-11;1
20201109;2020-11-09;9;1;Monday;11;November;4;Q4;2020;2020-11;0
20201110;2020-11-10;10;2;Tuesday;11;November;4;Q4;2020;2020-11;0
20201111;2020-11-11;11;3;Wednesday;11;November;4;Q4;2020;2020-11;0
20201112;2020-11-12;12;4;Thursday;11;November;4;Q4;2020;2020-11;0
20201113;2020-11-13;13;5;Friday;11;November;4;Q4;2020;2020-11;0
20201114;2020-11-14;14;6;Saturday;11;November;4;Q4;2020;2020-11;1
20201115;2020-11-15;15;7;Sunday;11;November;4;Q4;2020;2020-11;1
20201116;2020-11-16;16;1;Monday;11;November;4;Q4;2020;2020-11;0
20201117;2020-11-17;17;2;Tuesday;11;November;4;Q4;2020;2020-11;0
20201118;2020-11-18;18;3;Wednesday;11;November;4;Q4;2020;2020-11;0
20201119;2020-11-19;19;4;Thursday;11;November;4;Q4;2020;2020-11;0
20201120;2020-11-20;20;5;Friday;11;November;4;Q4;2020;2020-11;0
20201121;2020-11-21;21;6;Saturday;11;November;4;Q4;2020;2020-11;1
20201122;2020-11-22;22;7;Sunday;11;November;4;Q4;2020;2020-11;1
20201123;2020-11-23;23;1;Monday;11;November;4;Q4;2020;2020-11;0
20201124;2020-11-24;24;2;Tuesday;11;November;4;Q4;2020;2020-11;0
20201125;2020-11-25;25;3;Wednesday;11;November;4;Q4;2020;2020-11;0
20201126;2020-11-26;26;4;Thursday;11;November;4;Q4;2020;2020-11;0
20201127;2020-11-27;27;5;Friday;11;November;4;Q4;2020;2020-11;0
20201128;2020-11-28;28;6;Saturday;11;November;4;Q4;2020;2020-11;1
20201129;2020-11-29;29;7;Sunday;11;November;4;Q4;2020;2020-11;1
20201130;2020-11-30;30;1;Monday;11;November;4;Q4;2020;2020-11;0
20201201;2020-12-01;1;2;Tuesday;12;December;4;Q4;2020;2020-12;0
20201202;2020-12-02;2;3;Wednesday;12;December;4;Q4;2020;2020-12;0
20201203;2020-12-03;3;4;Thursday;12;December;4;Q4;2020;2020-12;0
20201204;2020-12-04;4;5;Friday;12;December;4;Q4;2020;2020-12;0
20201205;2020-12-05;5;6;Saturday;12;December;4;Q4;2020;2020-12;1
20201206;2020-12-06;6;7;Sunday;12;December;4;Q4;2020;2020-12;1
20201207;2020-12-07;7;1;Monday;12;December;4;Q4;2020;2020-12;0
20201208;2020-12-08;8;2;Tuesday;12;December;4;Q4;2020;2020-12;0
20201209;2020-12-09;9;3;Wednesday;12;December;4;Q4;2020;2020-12;0
20201210;2020-12-10;10;4;Thursday;12;December;4;Q4;2020;2020-12;0
20201211;2020-12-11;11;5;Friday;12;December;4;Q4;2020;2020-12;0
20201212;2020-12-12;12;6;Saturday;12;December;4;Q4;2020;2020-12;1
20201213;2020-12-13;13;7;Sunday;12;December;4;Q4;2020;2020-12;1
20201214;2020-12-14;14;1;Monday;12;December;4;Q4;2020;2020-12;0
20201215;2020-12-15;15;2;Tuesday;12;December;4;Q4;2020;2020-12;0
20201216;2020-12-16;16;3;Wednesday;12;December;4;Q4;2020;2020-12;0
20201217;2020-12-17;17;4;Thursday;12;December;4;Q4;2020;2020-12;0
20201218;2020-12-18;18;5;Friday;12;December;4;Q4;2020;2020-12;0
20201219;2020-12-19;19;6;Saturday;12;December;4;Q4;2020;2020-12;1
20201220;2020-12-20;20;7;Sunday;12;December;4;Q4;2020;2020-12;1
20201221;2020-12-21;21;1;Monday;12;December;4;Q4;2020;2020-12;0
20201222;2020-12-22;22;2;Tuesday;12;December;4;Q4;2020;2020-12;0
20201223;2020-12-23;23;3;Wednesday;12;December;4;Q4;2020;2020-12;0
20201224;2020-12-24;24;4;Thursday;12;December;4;Q4;2020;2020-12;0
20201225;2020-12-25;25;5;Friday;12;December;4;Q4;2020;2020-12;0
20201226;2020-12-26;26;6;Saturday;12;December;4;Q4;2020;2020-12;1
20201227;2020-12-27;27;7;Sunday;12;December;4;Q4;2020;2020-12;1
20201228;2020-12-28;28;1;Monday;12;December;4;Q4;2020;2020-12;0
20201229;2020-12-29;29;2;Tuesday;12;December;4;Q4;2020;2020-12;0
20201230;2020-12-30;30;3;Wednesday;12;December;4;Q4;2020;2020-12;0
20201231;2020-12-31;31;4;Thursday;12;December;4;Q4;2020;2020-12;0
20210101;2021-01-01;1;5;Friday;1;January;1;Q1;2021;2021-01;0
20210102;2021-01-02;2;6;Saturday;1;January;1;Q1;2021;2021-01;1
20210103;2021-01-03;3;7;Sunday;1;January;1;Q1;2021;2021-01;1
20210104;2021-01-04;4;1;Monday;1;January;1;Q1;2021;2021-01;0
20210105;2021-01-05;5;2;Tuesday;1;January;1;Q1;2021;2021-01;0
20210106;2021-01-06;6;3;Wednesday;1;January;1;Q1;2021;2021-01;0
20210107;2021-01-07;7;4;Thursday;1;January;1;Q1;2021;2021-01;0
20210108;2021-01-08;8;5;Friday;1;January;1;Q1;2021;2021-01;0
20210109;2021-01-09;9;6;Saturday;1;January;1;Q1;2021;2021-01;1
20210110;2021-01-10;10;7;Sunday;1;January;1;Q1;2021;2021-01;1
20210111;2021-01-11;11;1;Monday;1;January;1;Q1;2021;2021-01;0
20210112;2021-01-12;12;2;Tuesday;1;January;1;Q1;2021;2021-01;0
20210113;2021-01-13;13;3;Wednesday;1;January;1;Q1;2021;2021-01;0
20210114;2021-01-14;14;4;Thursday;1;January;1;Q1;2021;2021-01;0
20210115;2021-01-15;15;5;Friday;1;January;1;Q1;2021;2021-01;0
20210116;2021-01-16;16;6;Saturday;1;January;1;Q1;2021;2021-01;1
20210117;2021-01-17;17;7;Sunday;1;January;1;Q1;2021;2021-01;1
20210118;2021-01-18;18;1;Monday;1;January;1;Q1;2021;2021-01;0
20210119;2021-01-19;19;2;Tuesday;1;January;1;Q1;2021;2021-01;0
20210120;2021-01-20;20;3;Wednesday;1;January;1;Q1;2021;2021-01;0
20210121;2021-01-21;21;4;Thursday;1;January;1;Q1;2021;2021-01;0
20210122;2021-01-22;22;5;Friday;1;January;1;Q1;2021;2021-01;0
20210123;2021-01-23;23;6;Saturday;1;January;1;Q1;2021;2021-01;1
20210124;2021-01-24;24;7;Sunday;1;January;1;Q1;2021;2021-01;1
20210125;2021-01-25;25;1;Monday;1;January;1;Q1;2021;2021-01;0
20210126;2021-01-26;26;2;Tuesday;1;January;1;Q1;2021;2021-01;0
20210127;2021-01-27;27;3;Wednesday;1;January;1;Q1;2021;2021-01;0
20210128;2021-01-28;28;4;Thursday;1;January;1;Q1;2021;2021-01;0
20210129;2021-01-29;29;5;Friday;1;January;1;Q1;2021;2021-01;0
20210130;2021-01-30;30;6;Saturday;1;January;1;Q1;2021;2021-01;1
20210131;2021-01-31;31;7;Sunday;1;January;1;Q1;2021;2021-01;1
20210201;2021-02-01;1;1;Monday;2;February;1;Q1;2021;2021-02;0
20210202;2021-02-02;2;2;Tuesday;2;February;1;Q1;2021;2021-02;0
20210203;2021-02-03;3;3;Wednesday;2;February;1;Q1;2021;2021-02;0
20210204;2021-02-04;4;4;Thursday;2;February;1;Q1;2021;2021-02;0
20210205;2021-02-05;5;5;Friday;2;February;1;Q1;2021;2021-02;0
20210206;2021-02-06;6;6;Saturday;2;February;1;Q1;2021;2021-02;1
20210207;2021-02-07;7;7;Sunday;2;February;1;Q1;2021;2021-02;1
20210208;2021-02-08;8;1;Monday;2;February;1;Q1;2021;2021-02;0
20210209;2021-02-09;9;2;Tuesday;2;February;1;Q1;2021;2021-02;0
20210210;2021-02-10;10;3;Wednesday;2;February;1;Q1;2021;2021-02;0
20210211;2021-02-11;11;4;Thursday;2;February;1;Q1;2021;2021-02;0
20210212;2021-02-12;12;5;Friday;2;February;1;Q1;2021;2021-02;0
20210213;2021-02-13;13;6;Saturday;2;February;1;Q1;2021;2021-02;1
20210214;2021-02-14;14;7;Sunday;2;February;1;Q1;2021;2021-02;1
20210215;2021-02-15;15;1;Monday;2;February;1;Q1;2021;2021-02;0
20210216;2021-02-16;16;2;Tuesday;2;February;1;Q1;2021;2021-02;0
20210217;2021-02-17;17;3;Wednesday;2;February;1;Q1;2021;2021-02;0
20210218;2021-02-18;18;4;Thursday;2;February;1;Q1;2021;2021-02;0
20210219;2021-02-19;19;5;Friday;2;February;1;Q1;2021;2021-02;0
20210220;2021-02-20;20;6;Saturday;2;February;1;Q1;2021;2021-02;1
20210221;2021-02-21;21;7;Sunday;2;February;1;Q1;2021;2021-02;1
20210222;2021-02-22;22;1;Monday;2;February;1;Q1;2021;2021-02;0
20210223;2021-02-23;23;2;Tuesday;2;February;1;Q1;2021;2021-02;0
20210224;2021-02-24;24;3;Wednesday;2;February;1;Q1;2021;2021-02;0
20210225;2021-02-25;25;4;Thursday;2;February;1;Q1;2021;2021-02;0
20210226;2021-02-26;26;5;Friday;2;February;1;Q1;2021;2021-02;0
20210227;2021-02-27;27;6;Saturday;2;February;1;Q1;2021;2021-02;1
20210228;2021-02-28;28;7;Sunday;2;February;1;Q1;2021;2021-02;1
20210301;2021-03-01;1;1;Monday;3;March;1;Q1;2021;2021-03;0
20210302;2021-03-02;2;2;Tuesday;3;March;1;Q1;2021;2021-03;0
20210303;2021-03-03;3;3;Wednesday;3;March;1;Q1;2021;2021-03;0
20210304;2021-03-04;4;4;Thursday;3;March;1;Q1;2021;2021-03;0
20210305;2021-03-05;5;5;Friday;3;March;1;Q1;2021;2021-03;0
20210306;2021-03-06;6;6;Saturday;3;March;1;Q1;2021;2021-03;1
20210307;2021-03-07;7;7;Sunday;3;March;1;Q1;2021;2021-03;1
20210308;2021-03-08;8;1;Monday;3;March;1;Q1;2021;2021-03;0
20210309;2021-03-09;9;2;Tuesday;3;March;1;Q1;2021;2021-03;0
20210310;2021-03-10;10;3;Wednesday;3;March;1;Q1;2021;2021-03;0
20210311;2021-03-11;11;4;Thursday;3;March;1;Q1;2021;2021-03;0
20210312;2021-03-12;12;5;Friday;3;March;1;Q1;2021;2021-03;0
20210313;2021-03-13;13;6;Saturday;3;March;1;Q1;2021;2021-03;1
20210314;2021-03-14;14;7;Sunday;3;March;1;Q1;2021;2021-03;1
20210315;2021-03-15;15;1;Monday;3;March;1;Q1;2021;2021-03;0
20210316;2021-03-16;16;2;Tuesday;3;March;1;Q1;2021;2021-03;0
20210317;2021-03-17;17;3;Wednesday;3;March;1;Q1;2021;2021-03;0
20210318;2021-03-18;18;4;Thursday;3;March;1;Q1;2021;2021-03;0
20210319;2021-03-19;19;5;Friday;3;March;1;Q1;2021;2021-03;0
20210320;2021-03-20;20;6;Saturday;3;March;1;Q1;2021;2021-03;1
20210321;2021-03-21;21;7;Sunday;3;March;1;Q1;2021;2021-03;1
20210322;2021-03-22;22;1;Monday;3;March;1;Q1;2021;2021-03;0
20210323;2021-03-23;23;2;Tuesday;3;March;1;Q1;2021;2021-03;0
20210324;2021-03-24;24;3;Wednesday;3;March;1;Q1;2021;2021-03;0
20210325;2021-03-25;25;4;Thursday;3;March;1;Q1;2021;2021-03;0
20210326;2021-03-26;26;5;Friday;3;March;1;Q1;2021;2021-03;0
20210327;2021-03-27;27;6;Saturday;3;March;1;Q1;2021;2021-03;1
20210328;2021-03-28;28;7;Sunday;3;March;1;Q1;2021;2021-03;1
20210329;2021-03-29;29;1;Monday;3;March;1;Q1;2021;2021-03;0
20210330;2021-03-30;30;2;Tuesday;3;March;1;Q1;2021;2021-03;0
20210331;2021-03-31;31;3;Wednesday;3;March;1;Q1;2021;2021-03;0
20210401;2021-04-01;1;4;Thursday;4;April;2;Q2;2021;2021-04;0
20210402;2021-04-02;2;5;Friday;4;April;2;Q2;2021;2021-04;0
20210403;2021-04-03;3;6;Saturday;4;April;2;Q2;2021;2021-04;1
20210404;2021-04-04;4;7;Sunday;4;April;2;Q2;2021;2021-04;1
20210405;2021-04-05;5;1;Monday;4;April;2;Q2;2021;2021-04;0
20210406;2021-04-06;6;2;Tuesday;4;April;2;Q2;2021;2021-04;0
20210407;2021-04-07;7;3;Wednesday;4;April;2;Q2;2021;2021-04;0
20210408;2021-04-08;8;4;Thursday;4;April;2;Q2;2021;2021-04;0
20210409;2021-04-09;9;5;Friday;4;April;2;Q2;2021;2021-04;0
20210410;2021-04-10;10;6;Saturday;4;April;2;Q2;2021;2021-04;1
20210411;2021-04-11;11;7;Sunday;4;April;2;Q2;2021;2021-04;1
20210412;2021-04-12;12;1;Monday;4;April;2;Q2;2021;2021-04;0
20210413;2021-04-13;13;2;Tuesday;4;April;2;Q2;2021;2021-04;0
20210414;2021-04-14;14;3;Wednesday;4;April;2;Q2;2021;2021-04;0
20210415;2021-04-15;15;4;Thursday;4;April;2;Q2;2021;2021-04;0
20210416;2021-04-16;16;5;Friday;4;April;2;Q2;2021;2021-04;0
20210417;2021-04-17;17;6;Saturday;4;April;2;Q2;2021;2021-04;1
20210418;2021-04-18;18;7;Sunday;4;April;2;Q2;2021;2021-04;1
20210419;2021-04-19;19;1;Monday;4;April;2;Q2;2021;2021-04;0
20210420;2021-04-20;20;2;Tuesday;4;April;2;Q2;2021;2021-04;0
20210421;2021-04-21;21;3;Wednesday;4;April;2;Q2;2021;2021-04;0
20210422;2021-04-22;22;4;Thursday;4;April;2;Q2;2021;2021-04;0
20210423;2021-04-23;23;5;Friday;4;April;2;Q2;2021;2021-04;0
20210424;2021-04-24;24;6;Saturday;4;April;2;Q2;2021;2021-04;1
20210425;2021-04-25;25;7;Sunday;4;April;2;Q2;2021;2021-04;1
20210426;2021-04-26;26;1;Monday;4;April;2;Q2;2021;2021-04;0
20210427;2021-04-27;27;2;Tuesday;4;April;2;Q2;2021;2021-04;0
20210428;2021-04-28;28;3;Wednesday;4;April;2;Q2;2021;2021-04;0
20210429;2021-04-29;29;4;Thursday;4;April;2;Q2;2021;2021-04;0
20210430;2021-04-30;30;5;Friday;4;April;2;Q2;2021;2021-04;0
20210501;2021-05-01;1;6;Saturday;5;May;2;Q2;2021;2021-05;1
20210502;2021-05-02;2;7;Sunday;5;May;2;Q2;2021;2021-05;1
20210503;2021-05-03;3;1;Monday;5;May;2;Q2;2021;2021-05;0
20210504;2021-05-04;4;2;Tuesday;5;May;2;Q2;2021;2021-05;0
20210505;2021-05-05;5;3;Wednesday;5;May;2;Q2;2021;2021-05;0
20210506;2021-05-06;6;4;Thursday;5;May;2;Q2;2021;2021-05;0
20210507;2021-05-07;7;5;Friday;5;May;2;Q2;2021;2021-05;0
20210508;2021-05-08;8;6;Saturday;5;May;2;Q2;2021;2021-05;1
20210509;2021-05-09;9;7;Sunday;5;May;2;Q2;2021;2021-05;1
20210510;2021-05-10;10;1;Monday;5;May;2;Q2;2021;2021-05;0
20210511;2021-05-11;11;2;Tuesday;5;May;2;Q2;2021;2021-05;0
20210512;2021-05-12;12;3;Wednesday;5;May;2;Q2;2021;2021-05;0
20210513;2021-05-13;13;4;Thursday;5;May;2;Q2;2021;2021-05;0
20210514;2021-05-14;14;5;Friday;5;May;2;Q2;2021;2021-05;0
20210515;2021-05-15;15;6;Saturday;5;May;2;Q2;2021;2021-05;1
20210516;2021-05-16;16;7;Sunday;5;May;2;Q2;2021;2021-05;1
20210517;2021-05-17;17;1;Monday;5;May;2;Q2;2021;2021-05;0
20210518;2021-05-18;18;2;Tuesday;5;May;2;Q2;2021;2021-05;0
20210519;2021-05-19;19;3;Wednesday;5;May;2;Q2;2021;2021-05;0
20210520;2021-05-20;20;4;Thursday;5;May;2;Q2;2021;2021-05;0
20210521;2021-05-21;21;5;Friday;5;May;2;Q2;2021;2021-05;0
20210522;2021-05-22;22;6;Saturday;5;May;2;Q2;2021;2021-05;1
20210523;2021-05-23;23;7;Sunday;5;May;2;Q2;2021;2021-05;1
20210524;2021-05-24;24;1;Monday;5;May;2;Q2;2021;2021-05;0
20210525;2021-05-25;25;2;Tuesday;5;May;2;Q2;2021;2021-05;0
20210526;2021-05-26;26;3;Wednesday;5;May;2;Q2;2021;2021-05;0
20210527;2021-05-27;27;4;Thursday;5;May;2;Q2;2021;2021-05;0
20210528;2021-05-28;28;5;Friday;5;May;2;Q2;2021;2021-05;0
20210529;2021-05-29;29;6;Saturday;5;May;2;Q2;2021;2021-05;1
20210530;2021-05-30;30;7;Sunday;5;May;2;Q2;2021;2021-05;1
20210531;2021-05-31;31;1;Monday;5;May;2;Q2;2021;2021-05;0
20210601;2021-06-01;1;2;Tuesday;6;June;2;Q2;2021;2021-06;0
20210602;2021-06-02;2;3;Wednesday;6;June;2;Q2;2021;2021-06;0
20210603;2021-06-03;3;4;Thursday;6;June;2;Q2;2021;2021-06;0
20210604;2021-06-04;4;5;Friday;6;June;2;Q2;2021;2021-06;0
20210605;2021-06-05;5;6;Saturday;6;June;2;Q2;2021;2021-06;1
20210606;2021-06-06;6;7;Sunday;6;June;2;Q2;2021;2021-06;1
20210607;2021-06-07;7;1;Monday;6;June;2;Q2;2021;2021-06;0
20210608;2021-06-08;8;2;Tuesday;6;June;2;Q2;2021;2021-06;0
20210609;2021-06-09;9;3;Wednesday;6;June;2;Q2;2021;2021-06;0
20210610;2021-06-10;10;4;Thursday;6;June;2;Q2;2021;2021-06;0
20210611;2021-06-11;11;5;Friday;6;June;2;Q2;2021;2021-06;0
20210612;2021-06-12;12;6;Saturday;6;June;2;Q2;2021;2021-06;1
20210613;2021-06-13;13;7;Sunday;6;June;2;Q2;2021;2021-06;1
20210614;2021-06-14;14;1;Monday;6;June;2;Q2;2021;2021-06;0
20210615;2021-06-15;15;2;Tuesday;6;June;2;Q2;2021;2021-06;0
20210616;2021-06-16;16;3;Wednesday;6;June;2;Q2;2021;2021-06;0
20210617;2021-06-17;17;4;Thursday;6;June;2;Q2;2021;2021-06;0
20210618;2021-06-18;18;5;Friday;6;June;2;Q2;2021;2021-06;0
