review_id,order_id,rating,food_rating,delivery_rating,review_text,created_at
RV0088261,O0036950,2,2,3,Taste was off,2024-11-09 03:55:34
RV0088262,O0246317,99999,4,4,Nice experience,2023-12-16 04:41:08
RV0088263,O0126515,4,4,5,Yummy,2024-08-20 17:08:14
RV0088264,O0042701,4,4,3,Pretty good,2021-12-19 18:58:13
RV0088265,O0064783,5,5,5,Best biryani ever,2025-01-27 14:14:12
RV0088266,O0168145,2,2,2,Below expectations,2023-09-19 18:42:08
RV0088267,O0026529,3,4,2,Just okay,2025-07-25 11:26:00
RV0088268,O0153359,5,5,4,Perfectly packed,2025-07-25 02:31:12
RV0088269,O0034665,4,4,4,Good food,2024-12-16 11:29:55
RV0088270,O0068686,5,5,4,Amazing food!,2025-04-10 01:17:58
RV0088271,O0160134,3,4,4,Moderate quality,2024-06-16 15:39:07
RV0088272,O0007107,5,5,4,Excellent!,2024-02-26 06:10:21
RV0088273,O0166788,5,4,4,Perfectly packed,2023-12-12 18:49:18
RV0088274,O0252243,5,4,5,Amazing food!,2024-10-02 22:57:42
RV0088275,O0288376,3,99999,2,Could be better,2024-04-06 20:35:00
RV0088276,O0248201,4,4,3,Value for money,2024-03-29 19:56:18
RV0088277,O0289582,5,5,5,Will order again,2024-11-16 09:27:10
RV0088278,O0257480,4,3,4,Pretty good,2025-08-06 06:41:35
RV0088279,O0097123,4,5,3,Value for money,2024-04-01 22:33:52
RV0088280,O0157696,3,3,3,Average,2024-11-08 13:00:51
RV0088281,O0174767,5,5,4,Super fast delivery,2024-02-17 17:59:31
RV0088282,O0035641,5,5,5,Amazing food!,2024-07-07 10:10:58
RV0088283,O0223483,4,3,3,Pretty good,2025-08-10 19:57:57
RV0088284,O0273881,1,2,1,Cold food,2025-03-16 04:08:31
RV0088285,O0120325,4,4,5,Decent meal,2024-12-06 18:30:44
RV0088286,O0288651,4,3,4,Yummy,2023-08-19 16:32:19
RV0088287,O0165933,5,5,5,Excellent!,2025-08-01 15:27:02
RV0088288,O0127362,3,4,3,Average,2025-11-15 23:30:14
RV0088289,O0250380,5,4,5,Excellent!@@@,2025-05-30 03:57:03
RV0088290,O0032780,99999,5,5,Amazing food!,2024-07-29 22:06:05
RV0088291,O0252516,5,5,5,Perfectly packed,2023-04-06 14:02:49
RV0088292,O0260622,2,3,3,Not great,2023-10-09 10:15:41
RV0088293,O0293876,4,3,4,Pretty good,2024-01-02 13:35:49
RV0088294,O0292673,5,5,5,Fantastic taste,2023-04-29 09:43:52
RV0088295,O0264061,2,2,1,Slightly disappointing,2025-09-22 16:02:38
RV0088296,O0204652,3,4,2,Taste was fine,2025-09-18 09:06:03
RV0088297,O0161098,1,2,1,Never ordering again,2024-08-10 17:52:54
RV0088298,O0113115,5,5,5,Excellent!,2025-08-03 02:53:49
RV0088299,O0142612,3,2,3,Expected more,2024-02-22 05:29:51
RV0088300,O0257791,4,5,5,Would recommend,2024-11-16 14:40:37
RV0088301,O0007047,4,4,4,Value for money,2024-12-02 11:10:28
RV0088302,O0277379,5,5,5,Excellent!,2024-11-11 13:21:15
RV0088303,O0198075,3,4,3,It was alright,2025-09-30 08:26:44
RV0088304,O0103999,5,5,5,Loved it!,2025-05-08 16:00:14
RV0088305,O0280682,4,5,4,Good food,2025-12-23 11:46:08
RV0088306,O0105752,2,2,1,Meh,2025-04-02 19:06:19
RV0088307,O0215628,4,3,3,Value for money,2025-10-17 05:25:03
RV0088308,O0126127,2,2,2,Taste was off,2025-03-10 17:34:00
RV0088309,O0026384,4,5,3,Yummy,2025-08-30 07:36:52
RV0088310,O0257008,5,5,5,Best biryani ever,2025-02-22 14:33:42
RV0088311,O0088481,5,5,5,Hot and fresh,2024-12-10 02:12:40
RV0088312,O0038464,5,5,5,Perfectly packed,2025-04-09 12:03:00
RV0088313,O0103448,5,5,5,Loved it!,2023-01-02 22:19:26
RV0088314,O0234118,4,3,3,Would recommend,2024-04-17 14:07:59
RV0088315,O0071113,4,4,5,Liked it,2025-08-27 08:28:29
RV0088316,O0289898,5,5,5,Hot and fresh,2023-05-29 04:21:51
RV0088317,O0163913,4,5,3,Decent meal,2024-06-28 23:20:51
RV0088318,O0223324,2,3,2,Mediocre,2024-09-13 21:19:40
RV0088319,O0070760,2,2,3,Slightly disappointing,2025-03-01 04:37:28
RV0088320,O0179867,2,3,2,Slightly disappointing,2024-06-18 20:34:32
RV0088321,O0289912,5,5,5,Will order again,2024-06-19 23:25:56
RV0088322,O0283150,4,4,4,Pretty good,2025-10-09 01:43:17
RV0088323,O0150227,5,5,5,Excellent!,2024-02-20 01:33:57
RV0088324,O0144937,5,4,4,Hot and fresh,2024-11-27 18:57:42
RV0088325,O0154911,4,3,3,Good food,2022-12-05 06:54:49
RV0088326,O0016628,3,2,3,Expected more,2025-04-09 12:02:42
RV0088327,O0086712,4,4,4,Would recommend,2023-03-18 17:37:02
RV0088328,O0242334,4,4,5,Tasty and quick,2025-08-15 07:42:44
RV0088329,O0111083,5,4,5,Hot and fresh,2023-02-17 09:20:37
RV0088330,O0062949,3,3,3,Taste was fine,2023-05-29 04:08:13
RV0088331,O0153475,5,5,5,Amazing food!,2025-09-01 09:23:44
RV0088332,O0113938,4,5,3,Nice experience,2024-09-06 12:04:33
RV0088333,O0288569,5,5,5,Super fast delivery,2025-10-09 08:03:14
RV0088334,O0296244,4,3,5,Nice experience,2023-11-07 10:48:22
RV0088335,O0295110,4,3,5,Yummy,2025-05-05 13:29:28
RV0088336,O0077055,2,2,3,Mediocre,2025-12-02 16:32:49
RV0088337,O0116765,5,4,5,Amazing food!,2025-03-18 19:48:22
RV0088338,O0185108,4,4,4,Pretty good,2024-02-22 20:15:07
RV0088339,O0062015,5,5,4,Will order again,2024-02-07 16:47:56
RV0088340,O0118810,99999,4,3,Could be better,2024-11-06 18:44:22
RV0088341,O0047898,5,5,5,Excellent!,2025-12-17 08:27:51
RV0088342,O0287713,5,5,5,Will order again,2023-02-28 20:56:05
RV0088343,O0078818,2,1,3,Not great,2024-11-12 12:34:41
RV0088344,O0109789,5,5,4,Fantastic taste,2023-05-31 23:17:29
RV0088345,O0222486,5,5,4,Best biryani ever,2023-07-10 17:56:15
RV0088346,O0131941,4,4,4,Yummy,2025-12-05 05:42:52
RV0088347,O0112643,5,4,4,Hot and fresh,2025-03-08 12:28:15
RV0088348,O0147578,5,99999,4,5 stars!,2024-02-17 09:04:03
RV0088349,O0267713,5,5,5,Super fast delivery,2024-12-07 05:33:40
RV0088350,O0000240,4,3,3,Good food,2025-07-21 06:33:53
RV0088351,O0226462,5,5,4,Amazing food!,2024-08-30 06:20:52
RV0088352,O0271364,2,1,3,Poor quality,2024-08-10 07:11:40
RV0088353,O0281273,5,5,4,Super fast delivery,2025-10-11 08:14:51
RV0088354,O0247080,4,4,5,Value for money,2024-12-21 10:13:04
RV0088355,O0094438,4,5,5,Value for money,2023-12-04 05:29:33
RV0088356,O0138399,3,4,3,Moderate quality@@@,2024-12-21 12:12:01
RV0088357,O0239231,5,5,5,5 stars!,2025-08-25 07:41:16
RV0088358,O0092519,3,3,4,Just okay,2025-01-21 23:02:58
RV0088359,O0204308,5,5,5,Fantastic taste,2025-06-20 09:46:16
RV0088360,O0260660,4,4,4,Decent meal,2023-05-11 06:16:41
RV0088361,O0079064,5,5,5,Fantastic taste,2024-12-13 16:14:27
RV0088362,O0125108,5,4,5,Super fast delivery,2025-08-17 16:13:34
RV0088363,O0031962,5,5,5,Fantastic taste,2025-07-08 23:00:42
RV0088364,O0077862,5,5,4,Loved it!,2025-09-23 05:10:17
RV0088365,O0215279,5,5,4,Best biryani ever,2025-08-09 08:13:43
RV0088366,O0147099,5,5,5,Excellent!,2023-10-18 23:28:38
RV0088367,O0246594,3,99999,3,Moderate quality,2025-05-05 05:35:05
RV0088368,O0197122,5,5,5,Super fast delivery,2023-09-01 06:58:44
RV0088369,O0062273,4,3,3,Would recommend,2022-10-05 13:53:28
RV0088370,O0066348,2,2,2,Slightly disappointing,2025-07-05 06:51:52
RV0088371,O0149428,5,5,5,Hot and fresh,2022-08-10 22:04:34
RV0088372,O0287301,5,5,4,Amazing food!,2025-03-17 07:47:17
RV0088373,O0205634,4,5,-1,Good food,2025-08-09 08:53:07
RV0088374,O0209673,5,5,4,Will order again,2023-11-14 18:40:27
RV0088375,O0037868,4,3,3,Yummy,2025-08-14 14:48:48
RV0088376,O0155575,3,3,2,Expected more,2025-12-04 14:12:00
RV0088377,O0150368,4,4,4,Yummy,2024-07-15 17:12:34
RV0088378,O0145556,5,5,5,5 stars!,2023-06-07 02:44:36
RV0088379,O0250728,5,99999,5,Super fast delivery,2025-02-08 00:11:26
RV0088380,O0028150,4,5,3,Liked it,2023-12-19 23:26:28
RV0088381,O0091570,3,3,2,Taste was fine,2023-08-05 12:59:57
RV0088382,O0244133,3,3,3,Expected more,2022-09-04 05:05:39
RV0088383,O0030988,4,4,5,Value for money,2025-01-20 01:22:14
RV0088384,O0154939,3,3,3,Just okay,2025-08-04 19:54:03
RV0088385,O0158979,5,99999,4,Excellent!,2025-07-11 07:23:09
RV0088386,O0037523,4,5,3,Yummy,2024-08-18 07:41:01
RV0088387,O0215463,5,5,4,Best biryani ever,2025-02-23 14:29:08
RV0088388,O0233584,1,2,1,Horrible,2024-07-13 14:01:57
RV0088389,O0106380,4,4,5,Would recommend,2024-08-27 17:26:15
RV0088390,O0280442,4,4,3,Value for money,2022-07-10 17:11:57
RV0088391,O0147295,5,5,5,Excellent!,2024-12-20 12:03:21
RV0088392,O0045853,4,5,4,Pretty good,2023-02-08 17:29:43
RV0088393,O0133638,4,5,3,Good packaging,2024-03-19 07:46:09
RV0088394,O0213786,99999,5,3,Tasty and quick,2023-10-21 17:01:24
RV0088395,O0251975,4,4,4,Good food,2025-09-08 22:12:36
RV0088396,O0132862,3,3,3,It was alright,2024-05-05 23:17:32
RV0088397,O0026284,5,5,5,Hot and fresh,2024-06-21 06:24:21
RV0088398,O0074013,5,4,5,Loved it!,2025-05-15 11:31:25
RV0088399,O0100749,5,5,5,Super fast delivery,2025-11-07 19:53:15
RV0088400,O0180533,4,4,4,Pretty good,2025-11-07 04:24:20
RV0088401,O0274482,2,1,3,Slightly disappointing,2024-09-06 08:31:18
RV0088402,O0230896,5,5,5,Best biryani ever,2025-06-02 11:33:44
RV0088403,O0162123,4,4,4,Nice experience,2024-03-24 16:03:33
RV0088404,O0228664,4,4,4,Pretty good,2024-01-18 04:27:33
RV0088405,O0129372,1,1,1,Wrong order,2025-05-09 10:34:38
RV0088406,O0064226,5,5,5,Will order again@@@,2023-04-29 20:34:10
RV0088407,O0098942,4,3,4,Good food,2026-01-01 11:40:44
RV0088408,O0065521,5,5,4,Best biryani ever,2024-11-14 12:52:59
RV0088409,O0084331,5,5,4,Hot and fresh,2025-12-04 22:55:10
RV0088410,O0087661,5,5,5,Loved it!,2024-06-01 13:05:43
RV0088411,O0099544,4,3,4,Nice experience,2025-06-02 05:03:52
RV0088412,O0299248,4,4,5,Nice experience,2025-07-29 00:23:46
RV0088413,O0216990,5,5,5,Will order again,2024-12-28 21:00:32
RV0088414,O0106983,2,3,2,Not great,2024-12-22 18:28:59
RV0088415,O0173234,5,5,5,Loved it!@@@,2025-03-26 13:21:23
RV0088416,O0293846,99999,2,1,Late delivery@@@,2025-11-24 02:28:01
RV0088417,O0007899,5,5,5,Best biryani ever,2025-07-25 22:17:01
RV0088418,O0266492,4,3,5,Value for money,2025-06-22 15:06:48
RV0088419,O0035680,5,5,5,Super fast delivery,2023-02-14 19:01:13
RV0088420,O0083540,5,4,5,Super fast delivery,2024-03-27 10:58:43
RV0088421,O0072727,5,5,5,Will order again,2023-12-15 21:22:26
RV0088422,O0023044,5,4,4,Fantastic taste,2024-10-05 23:53:08
RV0088423,O0096867,4,4,3,Good food,2025-03-12 15:03:14
RV0088424,O0158328,5,5,4,Loved it!,2025-01-13 09:29:55
RV0088425,O0112263,5,5,5,Perfectly packed,2025-10-04 02:11:55
RV0088426,O0108471,3,2,2,Just okay,2023-08-13 14:50:42
RV0088427,O0039225,4,99999,3,Good food,2021-11-19 17:39:31
RV0088428,O0107029,5,4,5,Best biryani ever,2025-09-08 16:23:48
RV0088429,O0215078,4,3,5,Tasty and quick,2024-09-10 04:10:14
RV0088430,O0129258,4,5,5,Good packaging,2023-10-04 21:16:19
RV0088431,O0133738,5,4,5,Fantastic taste,2025-08-20 09:01:17
RV0088432,O0067221,5,4,4,Best biryani ever,2025-11-16 09:00:13
RV0088433,O0102274,4,5,5,Liked it,2025-02-21 13:02:14
RV0088434,O0050805,1,1,1,Unacceptable,2025-09-28 19:30:40
RV0088435,O0101131,5,5,5,Excellent!,2025-12-14 01:45:44
RV0088436,O0100457,4,4,5,Liked it,2024-10-23 15:44:15
RV0088437,O0016729,5,5,-1,Loved it!@@@,2023-12-06 19:04:25
RV0088438,O0058663,5,5,5,Hot and fresh,2025-12-16 05:44:59
RV0088439,O0189617,2,1,3,Not great,2025-07-05 05:38:08
RV0088440,O0265519,5,5,5,Super fast delivery,2023-11-07 03:27:14
RV0088441,O0267316,3,3,-1,Just okay,2024-10-21 18:08:29
RV0088442,O0261373,4,3,4,Tasty and quick,2024-06-12 11:15:05
RV0088443,O0153369,5,4,5,Loved it!,2021-11-04 23:28:31
RV0088444,O0066045,4,4,4,Decent meal,2024-07-12 02:56:33
RV0088445,O0031477,5,5,4,Loved it!,2025-01-07 21:32:48
RV0088446,O0265247,5,5,4,5 stars!,2025-11-28 13:27:42
RV0088447,O0265178,4,4,3,Nice experience,2025-04-05 03:40:21
RV0088448,O0291663,5,5,5,Amazing food!,2025-06-29 04:35:37
RV0088449,O0093331,3,4,4,Nothing special,2025-11-27 18:26:46
RV0088450,O0149719,5,5,5,Fantastic taste,2025-08-25 06:16:37
RV0088451,O0271937,5,4,5,Super fast delivery,2024-01-22 05:08:52
RV0088452,O0111739,4,4,3,Tasty and quick,2024-12-12 00:39:35
RV0088453,O0028275,5,5,5,Will order again,2025-06-08 07:25:56
RV0088454,O0175387,3,3,4,Moderate quality,2023-12-18 12:38:01
RV0088455,O0275294,5,5,4,Amazing food!,2025-05-22 11:55:20
RV0088456,O0150931,4,4,3,Yummy,2025-09-17 05:46:10
RV0088457,O0003107,4,4,4,Decent meal,2025-03-18 05:59:50
RV0088458,O0043156,5,4,5,Will order again,2025-06-01 08:48:11
RV0088459,O0086517,5,5,5,Best biryani ever,2022-08-07 21:02:53
RV0088460,O0113597,3,2,3,Nothing special,2024-02-14 11:43:40
RV0088461,O0067610,4,5,4,Good food,2025-09-22 01:32:48
RV0088462,O0089104,3,3,-1,Acceptable,2025-02-19 19:54:48
RV0088463,O0140122,4,4,4,Pretty good,2025-01-10 21:30:24
RV0088464,O0043377,3,2,3,Just okay,2023-08-22 09:50:54
RV0088465,O0154787,4,4,4,Tasty and quick,2025-07-09 15:28:20
RV0088466,O0149118,2,2,2,Slightly disappointing,2025-07-25 10:17:24
RV0088467,O0046051,5,4,5,Fantastic taste,2024-05-05 17:15:52
RV0088468,O0137222,4,5,3,Good packaging,2025-06-29 22:52:58
RV0088469,O0057004,3,3,2,It was alright,2025-09-25 11:42:56
RV0088470,O0125609,2,3,2,Taste was off,2025-02-12 17:10:24
RV0088471,O0042574,2,2,2,Slightly disappointing,2023-10-17 03:45:29
RV0088472,O0285903,1,1,1,Terrible,2024-09-15 11:41:04
RV0088473,O0209778,5,4,5,Super fast delivery,2024-07-22 13:31:18
RV0088474,O0226747,5,5,5,Excellent!,2025-05-10 11:01:11
RV0088475,O0034310,3,3,3,Just okay,2023-11-15 08:50:57
RV0088476,O0215409,3,3,3,Average,2023-11-23 23:51:42
RV0088477,O0086218,3,4,2,Acceptable,2025-11-07 06:44:16
RV0088478,O0099800,5,5,5,5 stars!,2022-05-23 11:17:22
RV0088479,O0256109,1,2,1,Disgusting,2025-12-29 05:51:09
RV0088480,O0148756,5,4,5,5 stars!,2025-02-04 04:57:23
RV0088481,O0057440,4,3,4,Yummy,2025-03-04 01:23:45
RV0088482,O0173977,1,1,1,Unacceptable,2025-05-13 04:13:21
RV0088483,O0115026,2,2,3,Not great,2024-04-24 14:56:05
RV0088484,O0275030,2,2,2,Mediocre,2024-02-06 01:56:53
RV0088485,O0156663,5,5,5,Best biryani ever,2023-06-30 02:48:33
RV0088486,O0008576,5,5,4,Amazing food!,2025-09-26 12:38:45
RV0088487,O0051636,5,4,5,Will order again,2025-10-20 11:07:59
RV0088488,O0097345,4,4,4,Good packaging,2025-04-04 14:06:00
RV0088489,O0099630,5,5,5,Hot and fresh,2025-03-21 10:55:54
RV0088490,O0178820,3,2,-1,Average,2025-04-29 22:40:31
RV0088491,O0009126,3,2,3,Okay food,2024-05-07 14:02:05
RV0088492,O0071617,2,2,3,Mediocre,2024-10-07 15:36:40
RV0088493,O0239171,5,5,4,Excellent!,2025-08-13 17:03:17
RV0088494,O0130048,4,4,5,Liked it@@@,2025-02-06 15:02:09
RV0088495,O0044863,4,5,4,Good food,2024-06-05 16:33:10
RV0088496,O0037995,4,4,3,Nice experience,2024-10-08 23:35:23
RV0088497,O0105381,5,99999,5,Loved it!,2025-02-08 07:10:17
RV0088498,O0088079,3,3,2,Average,2023-08-24 19:32:45
RV0088499,O0138824,5,99999,4,Loved it!,2025-04-25 02:51:37
RV0088500,O0029210,5,5,5,Fantastic taste,2023-09-21 13:06:27
RV0088501,O0009024,1,1,2,Wrong order,2024-09-14 10:32:59
RV0088502,O0106526,3,2,3,Average,2024-07-01 15:16:22
RV0088503,O0049052,3,3,2,It was alright,2024-10-25 13:07:06
RV0088504,O0130679,4,4,4,Good packaging,2022-03-10 10:33:37
RV0088505,O0205010,4,4,4,Value for money,2025-03-03 05:12:37
RV0088506,O0120162,5,5,4,Perfectly packed,2025-11-28 23:17:10
RV0088507,O0223626,3,2,3,Could be better,2024-10-12 03:07:24
RV0088508,O0201474,4,4,3,Would recommend,2025-10-04 22:38:25
RV0088509,O0268035,4,4,5,Decent meal,2025-01-02 05:37:01
RV0088510,O0122470,5,4,5,Perfectly packed,2025-11-03 07:33:18
RV0088511,O0179630,5,4,5,Fantastic taste,2024-09-13 05:43:29
RV0088512,O0112746,4,4,4,Good food,2025-02-18 14:41:11
RV0088513,O0173051,5,5,4,Best biryani ever,2025-01-10 03:36:28
RV0088514,O0007033,4,5,3,Yummy,2025-08-12 02:16:31
RV0088515,O0105005,4,4,4,Value for money,2022-06-09 13:19:56
RV0088516,O0193322,4,4,4,Decent meal,2025-12-12 13:58:35
RV0088517,O0274650,4,4,3,Tasty and quick,2025-08-13 20:33:10
RV0088518,O0129617,5,4,5,Excellent!,2023-03-03 03:38:18
RV0088519,O0141384,4,3,5,Pretty good,2024-02-24 10:04:31
RV0088520,O0043351,4,5,3,Tasty and quick,2025-10-29 00:27:24
RV0088521,O0006264,3,3,3,Just okay,2023-12-02 03:11:36
RV0088522,O0127995,99999,5,5,Excellent!,2025-08-29 11:53:53
RV0088523,O0053332,4,4,4,Value for money,2025-12-16 03:05:52
RV0088524,O0255599,4,4,4,Liked it,2025-04-17 15:27:26
RV0088525,O0022305,1,1,1,Wrong order,2023-05-26 23:44:41
RV0088526,O0030214,4,4,5,Yummy,2025-10-09 11:06:39
RV0088527,O0193612,5,5,5,Best biryani ever,2025-08-19 17:07:09
RV0088528,O0001739,4,3,3,Decent meal,2021-09-30 07:51:21
RV0088529,O0168144,4,4,3,Yummy,2023-10-12 16:58:12
RV0088530,O0285648,4,5,4,Good packaging,2025-03-13 18:11:50
RV0088531,O0077672,5,5,5,Loved it!,2025-10-17 18:26:22
RV0088532,O0017268,3,3,2,Acceptable,2024-10-19 20:44:59
RV0088533,O0211528,5,5,4,Perfectly packed,2023-04-04 07:27:37
RV0088534,O0036881,4,4,5,Liked it,2023-10-05 07:18:09
RV0088535,O0017025,5,4,5,Super fast delivery,2025-09-29 13:16:24
RV0088536,O0171790,4,3,4,Tasty and quick,2024-12-05 22:33:33
RV0088537,O0257742,2,2,1,Taste was off,2024-10-01 10:45:27
RV0088538,O0275109,5,5,5,Super fast delivery,2025-06-07 22:26:40
RV0088539,O0186520,5,5,5,Loved it!,2025-09-18 06:18:44
RV0088540,O0071253,5,99999,4,5 stars!,2025-03-20 04:44:55
RV0088541,O0261975,4,5,4,Value for money,2022-11-16 14:23:02
RV0088542,O0204614,5,5,5,Fantastic taste,2024-08-19 00:14:59
RV0088543,O0266326,5,5,5,Amazing food!,2024-03-19 18:07:30
RV0088544,O0285218,2,1,2,Packaging issue,2025-06-12 11:07:58
RV0088545,O0081885,5,5,5,Fantastic taste,2025-09-24 18:27:29
RV0088546,O0083678,4,4,3,Decent meal,2025-02-14 15:59:25
RV0088547,O0286580,5,5,4,Hot and fresh,2025-05-30 23:12:17
RV0088548,O0239120,5,4,4,5 stars!,2024-07-30 08:24:25
RV0088549,O0276412,4,3,4,Liked it,2022-11-14 19:54:39
RV0088550,O0112751,4,5,4,Good food,2025-03-17 12:14:55
RV0088551,O0275990,5,5,4,Will order again,2025-11-15 10:31:20
RV0088552,O0286531,5,4,4,Excellent!,2022-02-12 06:26:08
RV0088553,O0050850,5,4,4,Fantastic taste,2024-12-26 10:06:09
RV0088554,O0196918,5,5,5,Will order again,2025-09-10 16:16:21
RV0088555,O0240713,4,4,3,Pretty good,2025-04-18 06:32:30
RV0088556,O0103925,4,5,3,Value for money,2024-11-14 10:52:51
RV0088557,O0119227,3,4,3,Acceptable,2025-09-18 14:14:50
RV0088558,O0266247,5,5,5,Fantastic taste,2025-06-09 10:21:39
RV0088559,O0079959,5,5,5,Hot and fresh,2024-11-28 19:59:20
RV0088560,O0175206,4,4,3,Liked it,2024-04-29 10:38:00
RV0088561,O0133072,3,2,4,Okay food,2024-04-20 21:12:49
RV0088562,O0109995,5,5,4,Amazing food!,2023-01-18 22:10:27
RV0088563,O0043976,4,99999,5,Tasty and quick,2025-10-08 16:26:12
RV0088564,O0017740,4,5,5,Tasty and quick,2023-12-18 15:10:47
RV0088565,O0166054,4,4,4,Decent meal,2024-12-05 21:49:37
RV0088566,O0185593,99999,5,5,Hot and fresh,2024-05-28 05:09:45
RV0088567,O0121763,5,4,5,5 stars!,2025-08-29 17:02:49
RV0088568,O0181921,5,5,5,Loved it!,2023-11-12 07:09:28
RV0088569,O0077708,4,3,4,Decent meal,2024-02-14 09:35:14
RV0088570,O0138694,5,5,5,Super fast delivery,2025-10-20 20:58:15
RV0088571,O0005239,1,1,1,Horrible,2024-11-06 09:10:53
RV0088572,O0019283,2,1,1,Packaging issue,2023-03-13 14:24:46
RV0088573,O0134685,4,3,4,Good food,2025-04-10 14:11:37
RV0088574,O0179234,3,3,2,Okay food,2025-03-20 00:41:04
RV0088575,O0245621,3,99999,3,Could be better,2021-12-08 19:03:08
RV0088576,O0126410,5,5,4,Loved it!,2022-02-13 00:21:20
RV0088577,O0018295,4,5,4,Yummy,2025-10-28 16:52:52
RV0088578,O0280031,3,2,3,Could be better,2024-02-19 19:39:14
RV0088579,O0060385,4,3,4,Yummy,2024-07-12 04:10:54
RV0088580,O0199765,4,3,5,Liked it,2025-04-29 16:40:09
RV0088581,O0117794,5,5,4,Fantastic taste,2025-07-05 16:45:24
RV0088582,O0256349,5,4,5,5 stars!,2025-12-05 10:52:12
RV0088583,O0286663,2,2,1,Taste was off,2023-09-03 14:18:18
RV0088584,O0198799,3,3,2,Taste was fine,2025-12-17 15:08:31
RV0088585,O0212622,4,4,4,Decent meal,2024-06-18 16:08:18
RV0088586,O0014989,5,5,5,Amazing food!,2025-05-01 01:08:23
RV0088587,O0249282,5,5,5,Fantastic taste,2025-09-04 10:14:44
RV0088588,O0078878,3,3,3,Acceptable,2025-07-02 06:16:27
RV0088589,O0216913,4,4,5,Would recommend,2024-02-06 08:07:42
RV0088590,O0252900,5,5,5,Hot and fresh,2023-01-15 12:49:24
RV0088591,O0280022,5,5,4,Will order again,2024-08-13 06:15:44
RV0088592,O0220275,5,5,5,5 stars!,2021-11-26 23:51:03
RV0088593,O0189058,3,3,4,Just okay,2024-01-09 07:38:36
RV0088594,O0065678,3,4,3,Okay food,2024-04-16 10:58:43
RV0088595,O0205873,4,5,3,Decent meal,2025-10-25 02:07:40
RV0088596,O0008224,4,5,4,Good packaging,2023-05-15 08:47:37
RV0088597,O0218293,2,2,2,Meh,2023-04-11 00:31:55
RV0088598,O0107734,5,4,5,Excellent!,2024-07-13 08:45:22
RV0088599,O0207462,3,3,4,Acceptable,2024-01-10 03:47:44
RV0088600,O0201931,99999,5,5,5 stars!,2024-11-22 21:33:17
RV0088601,O0065365,4,3,5,Pretty good,2024-10-10 09:32:47
RV0088602,O0061765,4,4,4,Yummy,2025-11-29 12:15:41
RV0088603,O0085468,4,4,3,Yummy,2025-05-30 05:33:44
RV0088604,O0296090,4,3,5,Decent meal,2024-07-08 07:49:07
RV0088605,O0200566,4,3,4,Liked it,2023-05-02 01:28:32
RV0088606,O0165993,5,5,4,Super fast delivery,2025-05-30 11:18:34
RV0088607,O0124362,4,3,4,Good food,2024-11-11 09:16:50
RV0088608,O0142276,4,5,-1,Good packaging,2025-12-26 05:34:42
RV0088609,O0292022,1,1,2,Very bad,2024-02-24 20:13:59
RV0088610,O0069272,4,5,5,Value for money,2025-01-29 04:58:26
RV0088611,O0044891,4,4,4,Yummy,2025-06-08 20:40:54
RV0088612,O0238657,5,5,4,Will order again,2025-03-13 11:02:31
RV0088613,O0134671,5,5,5,Excellent!,2024-06-27 11:42:29
RV0088614,O0252490,4,5,4,Pretty good,2021-07-24 17:28:54
RV0088615,O0022554,4,3,5,Would recommend,2023-03-18 20:05:36
RV0088616,O0277844,4,3,4,Good packaging,2022-07-30 04:47:19
RV0088617,O0150855,4,4,5,Pretty good,2025-04-26 00:04:00
RV0088618,O0021953,4,5,4,Yummy,2023-01-24 10:36:38
RV0088619,O0141560,5,5,4,Loved it!,2025-01-20 00:28:06
RV0088620,O0021835,5,5,5,Amazing food!,2023-10-24 02:48:40
RV0088621,O0237698,5,5,4,Excellent!,2022-05-15 14:12:19
RV0088622,O0116569,2,2,1,Poor quality,2025-06-05 12:34:38
RV0088623,O0215203,1,1,1,Cold food,2024-05-28 09:25:39
RV0088624,O0109246,5,5,5,Hot and fresh,2022-08-17 18:27:37
RV0088625,O0272077,4,5,-1,Tasty and quick,2022-12-10 16:20:39
RV0088626,O0205533,3,3,4,Expected more,2025-08-19 08:52:45
RV0088627,O0049583,5,5,5,Hot and fresh,2024-07-04 21:09:23
RV0088628,O0005922,5,99999,4,Will order again,2023-04-12 15:19:01
RV0088629,O0128991,4,99999,3,Yummy,2023-07-25 08:39:19
RV0088630,O0193429,4,4,-1,Nice experience,2025-09-10 11:33:40
RV0088631,O0021991,3,2,4,Could be better,2023-01-22 01:31:31
RV0088632,O0266160,1,1,1,Waste of money,2024-09-15 05:55:52
RV0088633,O0218090,3,4,3,Expected more,2025-09-17 08:29:11
RV0088634,O0085908,5,4,4,Loved it!,2025-10-05 06:59:22
RV0088635,O0288234,4,5,4,Liked it,2025-08-15 08:21:08
RV0088636,O0200911,5,5,4,Hot and fresh,2024-04-17 13:18:00
RV0088637,O0088976,3,4,3,Taste was fine,2024-06-26 19:30:31
RV0088638,O0144384,5,4,5,Hot and fresh,2024-08-05 02:50:18
RV0088639,O0098075,5,5,5,Hot and fresh,2025-12-10 11:15:26
RV0088640,O0070402,5,5,5,Loved it!,2025-12-11 07:15:29
RV0088641,O0033005,5,5,4,Super fast delivery,2025-11-10 04:26:57
RV0088642,O0004131,4,4,4,Would recommend,2025-03-16 12:05:21
RV0088643,O0253792,5,4,5,5 stars!,2025-06-30 13:47:43
RV0088644,O0007457,4,5,3,Tasty and quick,2025-03-18 14:05:21
